CỘNG ĐỒNG,blockade,community,imported,BẮC,TRUNG,NAM,city_by_day,ICU_52,ECMO,new_people_vaccined_53,Bệnh nhân nặng đang điều trị 58,Thở ô xy qua mặt nạ,Thở ô xy dòng cao HFNC,Thở máy không xâm lấn,Thở máy xâm lấn,new_deaths
-1.0236071992878015,-1.0378428660712622,-0.8242352659115847,1.6687488011875753,1.3366871321546159,-0.37662564774481133,-0.39558645293220007,-1.2900117569707614,-1.052197770314267,-1.0760160621817159,0.24438528070970614,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7709285415314348
-1.0324139959302068,-1.0518927230808135,-0.8262340903996814,-0.7501985761091046,0.9546952769154227,-0.38449218601711616,-0.3993519199985761,-1.4174445293158973,-1.052197770314267,-1.0760160621817159,-0.2904897742614125,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.757492328848892
-0.9861783135575793,-0.9696007034534411,-0.8242352659115847,1.783936771535036,3.505415084480358,-0.36875910947250645,-0.3988812366152791,-1.4174445293158973,-1.052197770314267,-1.0760160621817159,-0.15243237161804848,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7709285415314348
-1.0236071992878015,-1.0426599599031083,-0.8194380871401524,-0.2894466947192608,1.0902407739357816,-0.35302603292789675,-0.387584835416151,-1.2262953707981934,-1.052197770314267,-1.0760160621817159,-0.22998880246616962,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7709285415314348
-1.0293316171053648,-1.050688449622852,-0.8218366765258686,0.056117216323122006,0.9300506410935393,-0.3294264181109821,-0.3951157695489031,-1.4811609154884653,-1.052197770314267,-1.0760160621817159,-0.14475324160402822,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.757492328848892
-1.0130390433169152,-1.0193773397158516,-0.823435736116346,-0.9805745168040265,1.3120424963327324,-0.35302603292789675,-0.373464333917241,-1.4174445293158973,-1.052197770314267,-1.0760160621817159,-0.31051533160775696,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7642104351901633
-1.0055532661708708,-1.0161659438279542,-0.8130418487782428,-0.7501985761091046,1.6570673978391004,-0.3215598798386773,-0.372522967150647,-1.2900117569707614,-1.052197770314267,-1.0760160621817159,-0.060234121313847054,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7642104351901633
-1.0114978539044943,-1.0233915845757235,-0.816639732856817,-0.5198226354141827,1.1025630918467233,-0.21142834402640917,-0.37064023361745896,-1.2262953707981934,-1.052197770314267,-1.0760160621817159,0.017016257251106632,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.757492328848892
-0.9824354249845572,-1.0362371681273133,-0.7510782896472429,-0.7501985761091046,2.9509107784879807,-0.36875910947250645,-0.369698866850865,-1.3537281431433292,-1.052197770314267,-1.0760160621817159,0.30284822252840193,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7709285415314348
-0.9789127063275951,-0.9583608178458,-0.822236441423488,-0.17425872437179987,3.1357455471521063,-0.337292956383287,-0.371110917000756,-1.3537281431433292,-1.052197770314267,-1.0760160621817159,0.5101569099721153,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7709285415314348
-0.9593175837982435,-0.9194226427050433,-0.8254345606044428,0.17130518667058295,3.542382038213183,-0.35302603292789675,-0.3438112807695299,-1.2900117569707614,-1.052197770314267,-1.0760160621817159,1.032101255979408,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7709285415314348
-1.0130390433169152,-1.0249972825196723,-0.8178390275496751,-0.6350106057616437,0.511091832121521,-0.36875910947250645,-0.34192854723634186,-1.3537281431433292,-1.052197770314267,-1.0760160621817159,1.3774673460664855,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7642104351901633
-0.9663630211121677,-1.0145602458840055,-0.7434827565924752,0.5168690977129657,2.667497466536321,-0.19569526748179947,-0.3348682964868869,-0.8439970537627853,-1.052197770314267,-1.0760160621817159,-0.3608748436562231,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.757492328848892
-1.00401207675845,-1.0053274827063003,-0.8210371467306299,0.056117216323122006,0.7575381903403553,-0.12489642303105568,-0.3466353810693119,-1.2262953707981934,-1.052197770314267,-1.0760160621817159,0.06311190453635317,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.757492328848892
-1.0112776839884343,-1.0145602458840055,-0.8250347957068235,-0.6350106057616437,0.15374461270421128,-0.30582680329406753,-0.3282787291207288,-1.1625789846256254,-1.052197770314267,-1.0760160621817159,-0.3608748436562231,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7507742225076206
-1.0194239708826591,-1.03101864980948,-0.823435736116346,0.4016811273655048,-0.11734638133650648,-0.3215598798386773,-0.33439761310358984,-0.9077134399353534,-1.052197770314267,-1.0760160621817159,0.38875848956025344,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7709285415314348
-1.0222861797914407,-1.039448564015211,-0.8202376169353912,-0.8653865464565655,-0.3884373753772242,-0.2900937267494578,-0.33204419618710485,-1.0988625984530573,-1.052197770314267,-1.0760160621817159,0.3372999715858678,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7642104351901633
-1.0086356449957126,-1.013757396912031,-0.8210371467306299,-0.5198226354141827,-0.1296686992474482,-0.12489642303105568,-0.3226305285211648,-0.9077134399353534,-1.052197770314267,-1.0760160621817159,1.135303477010222,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.757492328848892
-0.884019472505679,-0.7913682316751319,-0.8162399679591976,1.4383728604926533,-0.19128028880215675,-0.2271614205710189,-0.04775143267571583,-0.6528478952450814,-1.052197770314267,-1.0760160621817159,0.8052260896141016,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.757492328848892
-1.0339551853426276,-1.0655411556043777,-0.815440438163959,0.056117216323122006,-0.2036026067130985,-0.05409757858031191,-0.37817116775021103,-0.6528478952450814,-1.052197770314267,-1.0760160621817159,1.1118556986793684,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7709285415314348
-0.9910220517109022,-1.0041232092483388,-0.816639732856817,-0.17425872437179987,-0.1419910171583899,-0.16422911439258,-0.30333250980598775,-1.0988625984530573,-1.052197770314267,-1.0760160621817159,0.24688238911100438,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.757492328848892
-0.9844169542290984,-0.9816434380330565,-0.8118425540853847,-0.17425872437179987,-0.04341247387085618,0.04816741895965131,-0.2877999581571867,-0.5891315090725133,-1.052197770314267,-1.0760160621817159,0.4205601040748373,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7709285415314348
-0.990581711878782,-0.9944890215846464,-0.8074451402115719,0.056117216323122006,-0.031090155959914458,0.14256587822730968,-0.3038031931892847,-0.5891315090725133,-1.052197770314267,-1.0760160621817159,0.2736828310892834,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7440561161663491
-0.9729681185939716,-0.9495294791540819,-0.8202376169353912,-0.17425872437179987,-0.26521419626780707,0.008834727598126996,-0.24920392072683253,-0.7165642814176493,-1.052197770314267,-1.0760160621817159,0.8855091680758966,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7642104351901633
-0.9174852997468188,-0.883695863452184,-0.785058305944888,1.0928089494502704,-0.4254043291100494,-0.03049796376339732,-0.1221194072366421,-0.7802806675902173,-1.052197770314267,-1.0760160621817159,-0.08586600002912297,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7709285415314348
-0.9540335058128003,-0.9463180832661845,-0.7890559549210815,0.8624330087553486,-0.5609498261304082,0.0717670337765659,-0.20119421563053838,-0.4616987367273773,-1.052197770314267,-1.0760160621817159,-0.16720635001458745,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7507742225076206
-0.86882774829753,-0.80019957036685,-0.7798613622758364,-0.2894466947192608,-0.5116605544866414,0.2212312609503583,-0.029865464110429764,-0.4616987367273773,-1.052197770314267,-1.0760160621817159,-0.23581770731376833,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7709285415314348
-0.877194205107815,-0.7873539868152601,-0.8078449051091912,0.4016811273655048,-0.5609498261304082,0.08750011032117563,-0.037867081626478796,-0.3342659643822413,-1.052197770314267,-1.0760160621817159,-0.1916766212005686,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.757492328848892
-0.8302980129870072,-0.7271403139171827,-0.7826597165591719,0.2864931570180439,-0.4007596932881659,0.15043241649961453,0.05250412796654553,-0.3342659643822413,-1.052197770314267,-1.0760160621817159,-0.26357804054379985,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7440561161663491
-0.8457099071112163,-0.7680856114878754,-0.7698672398353525,-0.05907075402433894,-0.2898588320896905,-0.014764887218787593,0.025204491735319433,-0.7165642814176493,-1.052197770314267,-1.0760160621817159,-0.21433840162237838,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.723901797142535
-0.8505536452645392,-0.7295488608331058,-0.8170394977544363,-0.05907075402433894,-0.3637927395553408,0.181898569588834,0.005906473020142362,-0.3979823505548093,-1.052197770314267,-1.0760160621817159,-0.12619534407014596,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7373380098250778
-0.7823009712858988,-0.6259813434484127,-0.7962517230782299,-0.40463466506672174,-0.3637927395553408,0.19763164613344372,0.15087695507561888,-0.20683319203710532,-1.052197770314267,-1.0760160621817159,-0.20334834236318272,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7507742225076206
-0.7142684672233186,-0.5725918868121174,-0.7258931010972236,-0.17425872437179987,-0.2036026067130985,0.1582989547719194,0.2925526534480164,-0.0156840335194013,-1.052197770314267,-1.0760160621817159,-0.11106662325448108,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7373380098250778
-0.664069726361609,-0.5179981567178605,-0.689114730516243,-0.17425872437179987,-0.3637927395553408,0.25269741403957774,0.4003391482230298,0.17546512499830272,-1.052197770314267,-1.0760160621817159,-0.15033174003812627,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.757492328848892
-0.6418325648395358,-0.571789037840143,-0.5951699795756947,-0.2894466947192608,-0.24056956044592362,0.0717670337765659,0.45399705391888795,0.23918151117087072,-1.052197770314267,-1.0760160621817159,-0.2723005306140729,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.723901797142535
-0.5489208602621609,-0.31688448923828205,-0.6803199027686172,0.6320570680604267,-0.04341247387085618,0.5044266387533334,0.6192069214561355,-0.0794004196919693,-1.052197770314267,-1.0760160621817159,-0.25027172195972314,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7306199034838065
-0.5645529243024301,-0.27714346512555094,-0.7482799353639074,-0.6350106057616437,-0.3884373753772242,-0.10916334648644596,0.6356808398715306,-0.14311680586453732,-1.052197770314267,-1.0760160621817159,-0.21792756021588783,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.723901797142535
-0.42628621701666836,-0.11095372792685733,-0.6627302472733656,-0.05907075402433894,-0.48701591866475796,0.5358927918425529,0.8964394342180695,0.3028978973434387,-1.052197770314267,-1.0760160621817159,-0.18435918933938267,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7306199034838065
-0.32610890520930913,0.12588671880558044,-0.7166985084519785,3.0510044453571066,-0.10502406342556475,0.7482893251947842,1.0833007373869794,0.0480323526531667,-1.052197770314267,-1.0760160621817159,-0.20913551280853132,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.3073792039837092
-0.3388787603407967,0.06165880104763122,-0.6759224888948043,0.5168690977129657,-0.25289187835686533,1.0000185499085399,1.046587433489813,0.3028978973434387,-1.052197770314267,-1.0760160621817159,-0.07000692717408115,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.6500026273885497
-0.25433351257370673,0.06968729076737487,-0.5304080661613593,0.17130518667058295,-0.1296686992474482,1.0786839326315885,1.2179161850099218,0.17546512499830272,-1.052197770314267,-1.0760160621817159,-0.1705937923305547,-0.7212735207042297,-0.7247392873337034,-0.6941541475746195,-0.5617287690360846,-0.7051786857685886,-0.7709285415314348
